Service,Entity Set,Data Source ID,Report Name,Description,URL Path
fin_travelandexpenses_analytics.svc,RPFINERMU01_Q0002QueryResults,FINERMU01,Expense and Reimbursement Details,"Provides detailed information about expenses and reimbursement rates. Shows the expense amounts, net expense amounts, and VAT amounts, as well as the reimbursement amounts and prepaid amounts. 

Aggregates information from the following Data Sources: Expense Report Information; Expenses and Expense Amounts; Reimbursement Rates. 

This data source forms the basis for the following key reports: Expense Reports - Expenses and Reimbursements; Expense Reports - Input VAT Refund.",sap/byd/odata/fin_travelandexpenses_analytics.svc/RPFINERMU01_Q0002QueryResults
fin_travelandexpenses_analytics.svc,RPFINERMU02_Q0001QueryResults,FINERMU02,Aggregated Tax Details view including Municipality Travel Information in Austria,"Provides detailed information about amounts which are relevant for tax purposes (such as in payroll). Items shown include taxable benefits, amounts taxable at flat rates, income-related expenses, and tax-exempt meals per diems. 

Aggregates information from the following Data Sources:  Expense Report Information; Expenses and Expense Amounts; Reimbursement Rates. 

This data source forms the basis for the following key report: Expense Reports - Taxable and Tax-Exempt Amounts for Payroll.",sap/byd/odata/fin_travelandexpenses_analytics.svc/RPFINERMU02_Q0001QueryResults
fin_travelandexpenses_analytics.svc,RPFINERMU03_Q0001QueryResults,FINERMU03,Allocated Expenses,"Provides detailed information about the cost assignments of the posted amounts of expense reports. Possible assignments are to cost centers, project tasks, sales orders, and service orders. 

Aggregates information from the following Data Sources: Expenses and Expense Amounts; Reimbursement Rates. 

This data source forms the basis for the following key report: Expense Reports by Cost Object.",sap/byd/odata/fin_travelandexpenses_analytics.svc/RPFINERMU03_Q0001QueryResults
fin_travelandexpenses_analytics.svc,RPFINERMU04_Q0001QueryResults,FINERMU04,Additional Destination,"Provides detailed information about the additional destinations of an expense report for a business trip. 

Aggregates information from the following Data Sources: Information About Expense Reports and Their Additional Destinations. 

This data source forms the basis for the following key report: Expense Reports - Additional Destination.",sap/byd/odata/fin_travelandexpenses_analytics.svc/RPFINERMU04_Q0001QueryResults
fin_travelandexpenses_analytics.svc,RPFINERMU05_Q0001QueryResults,FINERMU05,,,sap/byd/odata/fin_travelandexpenses_analytics.svc/RPFINERMU05_Q0001QueryResults
hcm_personneladmin_analytics.svc,RPGLOHCMPAEMPNLHIR_Q002QueryResults,GLOHCMPAEMPNLHIR,,,sap/byd/odata/hcm_personneladmin_analytics.svc/RPGLOHCMPAEMPNLHIR_Q002QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAB01_Q0001QueryResults,HCMPAB01,Headcount,"Provides information on employee headcount, FTE, age and length of service.",sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAB01_Q0001QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAB01_Q0002QueryResults,HCMPAB01,Headcount,"Provides information on employee headcount, FTE, age and length of service.",sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAB01_Q0002QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAB01_Q0003QueryResults,HCMPAB01,Headcount,"Provides information on employee headcount, FTE, age and length of service.",sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAB01_Q0003QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAB01_Q1001QueryResults,HCMPAB01,Headcount,"Provides information on employee headcount, FTE, age and length of service.",sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAB01_Q1001QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAB07_Q0001QueryResults,HCMPAB07,,,sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAB07_Q0001QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAB08_Q0001QueryResults,HCMPAB08,Internal Employee Details,"Provides an overview of employee’s data (Biographical Data, Private Contact Data, Workplace Contact Data, Work Agreement data, Org Assignment Data, Payment Info)",sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAB08_Q0001QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAB09_Q0001QueryResults,HCMPAB09,,,sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAB09_Q0001QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAB10_Q0001QueryResults,HCMPAB10,,,sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAB10_Q0001QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAU01_Q0003QueryResults,HCMPAU01,Employee Turnover,"Provides the number of employees entering, leaving, or transferring within the company.",sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAU01_Q0003QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAU01_Q0004QueryResults,HCMPAU01,Employee Turnover,"Provides the number of employees entering, leaving, or transferring within the company.",sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAU01_Q0004QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAU01_Q1001QueryResults,HCMPAU01,Employee Turnover,"Provides the number of employees entering, leaving, or transferring within the company.",sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAU01_Q1001QueryResults
hcm_personneladmin_analytics.svc,RPHCMPAV01_Q0001QueryResults,HCMPAV01,Internal Employee Changes,"Provides information on change history of employee master data such as employee's Biographical Data, Private Contact Data, Payment Information and Organizational Assignment.",sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPAV01_Q0001QueryResults
hcm_personneladmin_analytics.svc,RPHCMPYPB01_Q0001QueryResults,HCMPYPB01,,,sap/byd/odata/hcm_personneladmin_analytics.svc/RPHCMPYPB01_Q0001QueryResults
hcm_timeadministration_analytics.svc,RPHCMRPMU01_Q1001QueryResults,HCMRPMU01,Forecasted Utilization,"Provides visualization into the future on Forecasted Utilization of resources relevant for Resource Management, within a set period of time. Compares the commitments derived from the Scheduled Work and Absences of relevant resources assigned within a Company or a given Reporting Line Unit, with the Gross Capacity (planned working time) of these resources.",sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMRPMU01_Q1001QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMB07_Q0001QueryResults,HCMTLMB07,Employee Recorded Times,Provides information on recorded employee times,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMB07_Q0001QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMB13_Q0001QueryResults,HCMTLMB13,Employee Time Profile,"Provides an overview of employee time profile with basic data and work schedule information, such as time recording profile, time recording method, hire date, termination date, work schedule category and assigned time models.",sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMB13_Q0001QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMB15_Q0001QueryResults,HCMTLMB15,,,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMB15_Q0001QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMU01_Q0002QueryResults,HCMTLMU01,Employee Times,Provides information on planned and recorded employee times.,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMU01_Q0002QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMU01_Q0003QueryResults,HCMTLMU01,Employee Times,Provides information on planned and recorded employee times.,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMU01_Q0003QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMU01_Q0004QueryResults,HCMTLMU01,Employee Times,Provides information on planned and recorded employee times.,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMU01_Q0004QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMU01_Q0007QueryResults,HCMTLMU01,Employee Times,Provides information on planned and recorded employee times.,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMU01_Q0007QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMU01_Q0011QueryResults,HCMTLMU01,Employee Times,Provides information on planned and recorded employee times.,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMU01_Q0011QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMU01_Q0013QueryResults,HCMTLMU01,Employee Times,Provides information on planned and recorded employee times.,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMU01_Q0013QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMU02_Q0001QueryResults,HCMTLMU02,Employee Time Accounts,Provides information on the balances of employee time accounts.,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMU02_Q0001QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMU02_Q0002QueryResults,HCMTLMU02,Employee Time Accounts,Provides information on the balances of employee time accounts.,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMU02_Q0002QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMU02_Q0003QueryResults,HCMTLMU02,Employee Time Accounts,Provides information on the balances of employee time accounts.,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMU02_Q0003QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMU02_Q0004QueryResults,HCMTLMU02,Employee Time Accounts,Provides information on the balances of employee time accounts.,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMU02_Q0004QueryResults
hcm_timeadministration_analytics.svc,RPHCMTLMU06_Q0001QueryResults,HCMTLMU06,Employee Time Account Postings with Corresponding calendar quantity,Employee Time Account Postings with Corresponding calendar quantity,sap/byd/odata/hcm_timeadministration_analytics.svc/RPHCMTLMU06_Q0001QueryResults
its_applicationusermanagement.svc,codelists,,,,sap/byd/odata/its_applicationusermanagement.svc/codelists
its_applicationusermanagement.svc,new_odata_svc_explorer_tts,,,,sap/byd/odata/its_applicationusermanagement.svc/new_odata_svc_explorer_tts
its_applicationusermanagement_analytics.svc,RPCCAB01_Q001QueryResults,CCAB01,User - Current Status Details,"Provides data about the current status of users, including assigned work center, work center views, validity dates, and whether the user is inactive.",sap/byd/odata/its_applicationusermanagement_analytics.svc/RPCCAB01_Q001QueryResults
its_applicationusermanagement_analytics.svc,RPCCAB01_Q002QueryResults,CCAB01,User - Current Status Details,"Provides data about the current status of users, including assigned work center, work center views, validity dates, and whether the user is inactive.",sap/byd/odata/its_applicationusermanagement_analytics.svc/RPCCAB01_Q002QueryResults
its_applicationusermanagement_analytics.svc,RPCCAB02_Q001QueryResults,CCAB02,User - Activation Change Documents,"Provides data about the activation change documents for users, including technical ID, whether the user is a technical user or locked, and validity dates.",sap/byd/odata/its_applicationusermanagement_analytics.svc/RPCCAB02_Q001QueryResults
its_applicationusermanagement_analytics.svc,RPCCAB03_Q001QueryResults,CCAB03,User - Access Rights Change Documents,"Provides data about the access rights change documents for users, including changes to the assignment of work centers, work center views, and access rights.",sap/byd/odata/its_applicationusermanagement_analytics.svc/RPCCAB03_Q001QueryResults
its_applicationusermanagement_analytics.svc,RPCCABUSINESS_ROLEQueryResults,,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPCCABUSINESS_ROLEQueryResults
its_applicationusermanagement_analytics.svc,RPCCARSODCONFLICTSQueryResults,,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPCCARSODCONFLICTSQueryResults
its_applicationusermanagement_analytics.svc,RPCCARURV01_Q001QueryResults,CCARURV01,Report Assignment Details,"Shows the history of the assignment of reports to work centers, including change data, assignment details, and whether access to reports is restricted.",sap/byd/odata/its_applicationusermanagement_analytics.svc/RPCCARURV01_Q001QueryResults
its_applicationusermanagement_analytics.svc,RPCCARUSRLOGQueryResults,,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPCCARUSRLOGQueryResults
its_applicationusermanagement_analytics.svc,RPCC_USER_BR_ASSGN_Q0001QueryResults,CC_USER_BR_ASSGN,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPCC_USER_BR_ASSGN_Q0001QueryResults
its_applicationusermanagement_analytics.svc,RPCOMUSGB01QueryResults,,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPCOMUSGB01QueryResults
its_applicationusermanagement_analytics.svc,RPTLM_TENANT_HISTORY_Q0001QueryResults,TLM_TENANT_HISTORY,Software History,"Provides data about the entire system history of your tenant, including change data, product version data, patches, and support packages.",sap/byd/odata/its_applicationusermanagement_analytics.svc/RPTLM_TENANT_HISTORY_Q0001QueryResults
its_applicationusermanagement_analytics.svc,RPsDOCsOMDORB01_RPF_01QueryResults,,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPsDOCsOMDORB01_RPF_01QueryResults
its_applicationusermanagement_analytics.svc,RPsDOCsOMDORB02_RPF_01QueryResults,,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPsDOCsOMDORB02_RPF_01QueryResults
its_applicationusermanagement_analytics.svc,RPsITSAMsSAPSRB_Q0001QueryResults,sITSAMsSAPSRB,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPsITSAMsSAPSRB_Q0001QueryResults
its_applicationusermanagement_analytics.svc,RPsITSAMsSAPSRB_Q0002QueryResults,sITSAMsSAPSRB,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPsITSAMsSAPSRB_Q0002QueryResults
its_applicationusermanagement_analytics.svc,RPsITSAMsSAPSRB_Q0003QueryResults,sITSAMsSAPSRB,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPsITSAMsSAPSRB_Q0003QueryResults
its_applicationusermanagement_analytics.svc,RPsITSAMsSAPSRB_Q0005QueryResults,sITSAMsSAPSRB,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPsITSAMsSAPSRB_Q0005QueryResults
its_applicationusermanagement_analytics.svc,RPsITSAMsSAPSRB_Q0006QueryResults,sITSAMsSAPSRB,,,sap/byd/odata/its_applicationusermanagement_analytics.svc/RPsITSAMsSAPSRB_Q0006QueryResults
mma_managingmyarea_analytics.svc,RPCCAKTPU01_Q002QueryResults,CCAKTPU01,Knowledge Transfer Learning Data,Provides data about which learning modules employees have passed.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCCAKTPU01_Q002QueryResults
mma_managingmyarea_analytics.svc,RPCCAKTPU01_Q003QueryResults,CCAKTPU01,Knowledge Transfer Learning Data,Provides data about which learning modules employees have passed.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCCAKTPU01_Q003QueryResults
mma_managingmyarea_analytics.svc,RPCCAKTPU01_Q004QueryResults,CCAKTPU01,Knowledge Transfer Learning Data,Provides data about which learning modules employees have passed.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCCAKTPU01_Q004QueryResults
mma_managingmyarea_analytics.svc,RPCRMACTU_Q0001QueryResults,CRMACTU,All Activities,Contains all types of activities. It allows you to analyze number and usage of all six activity types.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMACTU_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMCCOHHB_Q0001QueryResults,CRMCCOHHB,,,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMCCOHHB_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMCCOIB_Q0001QueryResults,CRMCCOIB,Customer Contract Item,Contains data on the customer contract items.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMCCOIB_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMCCOIPATCB_Q0001QueryResults,CRMCCOIPATCB,Customer Contract Item with Price Components,"Contains data on the customer contract items , along with details about the price components like price, discount, freight, surcharge, goodwill, warranty, quality loss fee, cost estimate, profit margin. also provides information like is the price component is manullay changed or automatically determined, what prices are proposed by the system and which is the active price, base value of each price component calculation for price, discount, freight, surcharge. Calculation of total discount , total tax value .",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMCCOIPATCB_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMCIVIB_MQ0001QueryResults,CRMCIVIB,Customer Invoice Item,"Contains all customer invoice items. It provides you with information on the products, quantities, gross amounts, net amounts, and tax amounts.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMCIVIB_MQ0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMCIVIB_Q0001QueryResults,CRMCIVIB,Customer Invoice Item,"Contains all customer invoice items. It provides you with information on the products, quantities, gross amounts, net amounts, and tax amounts.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMCIVIB_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMCIVIB_Q0002QueryResults,CRMCIVIB,Customer Invoice Item,"Contains all customer invoice items. It provides you with information on the products, quantities, gross amounts, net amounts, and tax amounts.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMCIVIB_Q0002QueryResults
mma_managingmyarea_analytics.svc,RPCRMCQTIB_MQ0001QueryResults,CRMCQTIB,Sales Quote Item,Contains data on the quantities and values of sales quote items. It allows you to analyze the distribution of sales quote items across organizational units.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMCQTIB_MQ0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMCQTIB_Q0001QueryResults,CRMCQTIB,Sales Quote Item,Contains data on the quantities and values of sales quote items. It allows you to analyze the distribution of sales quote items across organizational units.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMCQTIB_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMLEAHB_MQ0001QueryResults,CRMLEAHB,Lead,"Contains all leads. It allows you to analyze leads by various criteria such as by category, by status or by origin.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMLEAHB_MQ0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMLEFU_MQ0001QueryResults,CRMLEFU,Lead Funnel,"Contains all leads and their related objects. It allows you to analyze all opportunities, sales quotes and sales orders that originate, either directly or indirectly, from these leads.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMLEFU_MQ0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMLEFU_Q0001QueryResults,CRMLEFU,Lead Funnel,"Contains all leads and their related objects. It allows you to analyze all opportunities, sales quotes and sales orders that originate, either directly or indirectly, from these leads.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMLEFU_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMOPFU_MQ0001QueryResults,CRMOPFU,Opportunity Funnel,"Contains all opportunities and their related objects. It allows you to analyze all sales quotes and sales orders that originate, either directly or indirectly, from these opportunities.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMOPFU_MQ0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMOPFU_Q0001QueryResults,CRMOPFU,Opportunity Funnel,"Contains all opportunities and their related objects. It allows you to analyze all sales quotes and sales orders that originate, either directly or indirectly, from these opportunities.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMOPFU_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMOPPU01_Q0001QueryResults,CRMOPPU01,Opportunity Header and Item Extended,"Contains all opportunities with their header and item data. It allows you to analyze opportunities by header and item data such as sales cycle, sales phase, expected value, opportunity items or net values.In contrast to the Opportunity Header and Item data source it shows inconsistent opportunities and provides additional parties as characteristic.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMOPPU01_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMOPPU_Q0001QueryResults,CRMOPPU,Opportunity Header and Item,"Contains all opportunities with their header and item data. It allows you to analyze opportunities by header and item data such as sales cycle, sales phase, expected value, opportunity items or net values.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMOPPU_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMOPPU_Q0002QueryResults,CRMOPPU,Opportunity Header and Item,"Contains all opportunities with their header and item data. It allows you to analyze opportunities by header and item data such as sales cycle, sales phase, expected value, opportunity items or net values.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMOPPU_Q0002QueryResults
mma_managingmyarea_analytics.svc,RPCRMOPPU_Q0003QueryResults,CRMOPPU,Opportunity Header and Item,"Contains all opportunities with their header and item data. It allows you to analyze opportunities by header and item data such as sales cycle, sales phase, expected value, opportunity items or net values.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMOPPU_Q0003QueryResults
mma_managingmyarea_analytics.svc,RPCRMOPQU_MQ0001QueryResults,CRMOPQU,Sales Analysis Pipeline,Contains all opportunities and quotes. It allows you to analyze opportunities and sales quotes by various criteria or key figures.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMOPQU_MQ0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMOPQU_Q0001QueryResults,CRMOPQU,Sales Analysis Pipeline,Contains all opportunities and quotes. It allows you to analyze opportunities and sales quotes by various criteria or key figures.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMOPQU_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMQUFU_MQ0001QueryResults,CRMQUFU,Sales Quote Funnel,Contains data on the development of sales quotes. It allows you to analyze and monitor the progress of sales quotes across organizational units.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMQUFU_MQ0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMQUFU_Q0001QueryResults,CRMQUFU,Sales Quote Funnel,Contains data on the development of sales quotes. It allows you to analyze and monitor the progress of sales quotes across organizational units.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMQUFU_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMRVFU_Q0001QueryResults,CRMRVFU,Revenue Forecast Data,Shows the revenue from various business transaction documents including opportunities.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMRVFU_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSCFIB01_Q0001QueryResults,CRMSCFIB01,,,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSCFIB01_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSCU_Q0001QueryResults,CRMSCU,Used Service Categories,"Contains all parameters and values of service categories. It allows you to analyze how often a certain service category has been used in service processes, for example in service requests, service orders and in the knowledge base.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSCU_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSHSCIB_Q0001QueryResults,CRMSHSCIB,Service Order Header & Service Confirmation Item,Contains service confirmations for service items originating from service orders.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSHSCIB_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSLOIB01_Q0001QueryResults,CRMSLOIB01,Sales Order Item-Extended,Contains data on the quantities and values of sales order items. It allows you to analyze the development and distribution of sales order items across organizational units.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSLOIB01_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSLOIB_MQ0001QueryResults,CRMSLOIB,Sales Order Item,Contains data on the quantities and values of sales order items. It allows you to analyze the development and distribution of sales order items across organizational units.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSLOIB_MQ0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSLOIB_Q0001QueryResults,CRMSLOIB,Sales Order Item,Contains data on the quantities and values of sales order items. It allows you to analyze the development and distribution of sales order items across organizational units.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSLOIB_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSLSCIB_Q0001QueryResults,CRMSLSCIB,Sales Order Item & Service Confirmation Item,Contains service confirmations for service items originating from sales orders. It helps you to analyze the ordered and the confirmed quantities.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSLSCIB_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSOCRTU_MQ0001QueryResults,CRMSOCRTU,Customer Returns,,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSOCRTU_MQ0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSOCRTU_Q0001QueryResults,CRMSOCRTU,Customer Returns,,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSOCRTU_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSOCU01_Q0001QueryResults,CRMSOCU01,Service Order and Service Confirmation,Contains service order and service confirmation header and item data. It helps you to track the ordered and the confirmed  quantities and due date compliance.,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSOCU01_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSORHB_Q0001QueryResults,CRMSORHB,Service Order Header,"Contains values of service orders in total. It allows you to analyze status, workload and responsibility for the organizational units and to calculate due date compliance and usage of service categories and warranties.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSORHB_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSORHB_Q0002QueryResults,CRMSORHB,Service Order Header,"Contains values of service orders in total. It allows you to analyze status, workload and responsibility for the organizational units and to calculate due date compliance and usage of service categories and warranties.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSORHB_Q0002QueryResults
mma_managingmyarea_analytics.svc,RPCRMSORHB_Q0003QueryResults,CRMSORHB,Service Order Header,"Contains values of service orders in total. It allows you to analyze status, workload and responsibility for the organizational units and to calculate due date compliance and usage of service categories and warranties.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSORHB_Q0003QueryResults
mma_managingmyarea_analytics.svc,RPCRMSORHB_Q0004QueryResults,CRMSORHB,Service Order Header,"Contains values of service orders in total. It allows you to analyze status, workload and responsibility for the organizational units and to calculate due date compliance and usage of service categories and warranties.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSORHB_Q0004QueryResults
mma_managingmyarea_analytics.svc,RPCRMSORHB_Q0005QueryResults,CRMSORHB,Service Order Header,"Contains values of service orders in total. It allows you to analyze status, workload and responsibility for the organizational units and to calculate due date compliance and usage of service categories and warranties.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSORHB_Q0005QueryResults
mma_managingmyarea_analytics.svc,RPCRMSORHHB_Q0001QueryResults,CRMSORHHB,,,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSORHHB_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSORHHB_Q0002QueryResults,CRMSORHHB,,,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSORHHB_Q0002QueryResults
mma_managingmyarea_analytics.svc,RPCRMSORIB01_Q0001QueryResults,CRMSORIB01,,,sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSORIB01_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSRQHB_Q0001QueryResults,CRMSRQHB,Service Request,"Contains all service requests. It allows you to analyze the service requests, their usage, and all relevant informations.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSRQHB_Q0001QueryResults
mma_managingmyarea_analytics.svc,RPCRMSRQHB_Q0002QueryResults,CRMSRQHB,Service Request,"Contains all service requests. It allows you to analyze the service requests, their usage, and all relevant informations.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSRQHB_Q0002QueryResults
mma_managingmyarea_analytics.svc,RPCRMSRQHB_Q0003QueryResults,CRMSRQHB,Service Request,"Contains all service requests. It allows you to analyze the service requests, their usage, and all relevant informations.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSRQHB_Q0003QueryResults
mma_managingmyarea_analytics.svc,RPCRMSRQHB_Q0005QueryResults,CRMSRQHB,Service Request,"Contains all service requests. It allows you to analyze the service requests, their usage, and all relevant informations.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSRQHB_Q0005QueryResults
mma_managingmyarea_analytics.svc,RPCRMSRQHB_Q0006QueryResults,CRMSRQHB,Service Request,"Contains all service requests. It allows you to analyze the service requests, their usage, and all relevant informations.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSRQHB_Q0006QueryResults
mma_managingmyarea_analytics.svc,RPCRMSRQHB_Q0019QueryResults,CRMSRQHB,Service Request,"Contains all service requests. It allows you to analyze the service requests, their usage, and all relevant informations.",sap/byd/odata/mma_managingmyarea_analytics.svc/RPCRMSRQHB_Q0019QueryResults
